Name,Age,Nationality,Potential,Club,International Reputation,Weak Foot,Skill Moves,Body_Type,Attacking_Work_Rate,Defensive_Work_Rate,CB,CDM,CF,CM,GK,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,RAM,RB,RCB,RCM,RDM,RES,RF,RM,RS,RW,RWB,ST,SUB,BMI,Age_Group,Value_to_Potential
19 Cristian Ceballos,25,67.33545108005083,69,62.5561667130866,1.0,4.0,3.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.705129432793896,0,13405.797101449276
F. Rossi,31,67.14691943127963,61,69.6049150716702,1.0,2.0,1.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.28247738194314,1,2786.8852459016393
J. Rodon,24,60.63930181032972,80,67.57401359931814,1.0,4.0,2.0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.403232301538296,0,61250.0
Olasagasti,21,67.33545108005083,76,69.76849636876756,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.889462809917354,2,30263.157894736843
22 N. Schories,18,63.3562945368171,67,61.85147946034783,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.093170054286073,2,4104.477611940299
S. Rooney,25,61.40113024391227,68,60.49870360229393,1.0,3.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.655108138483047,0,14338.235294117647
22 K. Tzolakis,18,66.01976736449477,81,67.78062931387855,1.0,2.0,1.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.47708663319821,2,25925.925925925927
M. Szpakowski,20,59.81679389323986,70,61.98166463667187,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.830817534114235,2,10357.142857142857
J. Alman,27,63.19097222222265,68,61.6397372533865,1.0,3.0,3.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.158854166666668,0,17647.058823529413
J. Ellis,18,61.01479046836483,63,59.98204531731025,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.99262444384723,2,1587.3015873015872
E. Krasniqi,22,63.77169156211979,67,62.43031982348721,1.0,4.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.148148148148145,0,7835.820895522388
22 D. Urtiaga,22,62.066326560430504,60,62.15345666636857,1.0,3.0,1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.413111342351716,0,2666.6666666666665
N. Rabha,25,51.946337283508086,50,59.67969589418371,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.306818181818183,0,1200.0
E. Banda,24,63.79834609171722,71,61.89081678969343,1.0,3.0,3.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.04002019946976,0,15492.957746478873
22 J. Orozco,19,62.066326560430504,72,63.803854142368635,1.0,2.0,2.0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.27600011197895,2,6250.0
D. Bouanga,27,64.47734277898016,75,64.74501302968537,2.0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.91358024691358,0,80000.0
21 S. Rodríguez,19,62.46376811594901,67,61.985702964295804,1.0,3.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.60519199567334,2,3283.582089552239
21 C. Jan,21,66.25481481481482,71,65.21986966372798,1.0,2.0,1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.413111342351716,2,6690.140845070423
A. Wharton,18,61.01479046836483,80,63.979882021322894,1.0,4.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.918367346938776,2,8750.0
F. Brancolini,20,67.14691943127963,65,64.35817676327738,1.0,1.0,1.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.70138888888889,2,3076.923076923077
21 N. González,23,64.93636363636358,66,61.88531663218549,1.0,3.0,2.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.187046492878256,0,5681.818181818182
21 An Chan Gi,22,55.45909092541449,67,60.47094043747501,1.0,3.0,1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.447567845806283,0,6716.417910447762
D. Cambindo,26,64.14479637866177,69,63.089898921175255,1.0,3.0,2.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.78425751739377,0,18840.579710144928
22 S. Lewis,16,60.63930181032972,65,60.99191167242245,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.71166207529844,2,1692.3076923076924
M. Tenho,27,61.670364211026055,68,60.94615995734462,1.0,3.0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.714681440443215,0,11764.70588235294
14 J. Riquelme,35,66.84351713859911,79,68.25622394524282,3.0,4.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.589835468362743,1,31645.569620253165
N. Mäenpää,37,61.670364211026055,67,65.55812569239525,1.0,3.0,1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.573915188728378,1,1641.7910447761194
22 B. Scorza,20,64.93636363636358,67,61.414361702127664,1.0,3.0,3.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.243801652892564,2,6716.417910447762
B. Zimmermann,20,63.636842094577204,76,63.85487474025446,1.0,4.0,3.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.031709372366656,2,21052.63157894737
21 N. Yamamoto,24,62.05960264900737,70,63.558364116438895,1.0,2.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.32943754565376,0,13928.57142857143
20 D. Bengtsson,18,59.94615384628343,55,61.485379350792755,1.0,2.0,1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.296296296296294,2,727.2727272727273
20 Kim Yeong Han,21,55.45909092541449,60,60.391088869824095,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.598608033457133,2,750.0
Wei Minghe,19,52.237735849311704,60,55.8400058629218,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.24598478444632,2,1500.0
M. Samoise,20,63.676616911317716,79,63.43172647043599,1.0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.604938271604937,2,44303.79746835443
Jorge Molina,40,67.33545108005083,78,65.57649206347176,1.0,4.0,3.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.37120869171571,1,0.0
Munir,26,68.14065451485799,80,70.8116824477389,2.0,3.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.53061224489796,0,256250.0
Y. Van Genechten,21,63.676616911317716,72,63.14245644612973,1.0,3.0,2.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.345052083333332,2,13888.888888888889
A. Bencze,20,65.63612246808137,79,65.173908441317,1.0,2.0,1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.437673130193907,2,11708.860759493671
J. Robinson,21,61.01479046836483,72,62.60318935376213,1.0,2.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.883656509695292,2,5208.333333333333
A. Smith,23,61.01479046836483,66,60.31722256453872,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.32943754565376,0,7575.757575757576
F. Mollet,30,66.25481481481482,76,66.32086686800585,2.0,4.0,3.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.460034350640772,0,92105.26315789473
M. Ekpiteta,26,61.01479046836483,75,62.09107913472323,1.0,1.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.550940964858118,0,30666.666666666668
J. Castrop,18,63.3562945368171,76,63.11797383506767,1.0,3.0,3.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.705129432793896,2,9868.421052631578
J. St. Juste,25,64.91292875989446,80,69.99003613055247,2.0,3.0,3.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.967857555786793,0,118750.0
H. Al Majhad,30,54.937501417135586,58,60.25791402103302,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.007667798746546,0,3275.862068965517
L. Provod,25,69.67188274022317,80,67.62332641617166,1.0,4.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.515579071134628,0,100000.0
22 J. Nshimirimana,19,63.27314948409504,68,62.18149407295013,1.0,2.0,2.0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.093170054286073,2,8823.529411764706
21 O. Urunov,19,64.25991701841386,76,64.5789179395496,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.26869806094183,2,18421.052631578947
L. Ajorque,28,66.25481481481482,79,65.75441206525882,2.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.70584142853462,0,227848.1012658228
Pablo Felipe,18,70.6844547563805,78,65.19328769606153,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.448015122873343,2,14102.564102564103
P. Mboungou,21,63.52253353876231,74,61.57456097421141,1.0,3.0,3.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.15589569160998,2,25675.675675675677
K. Tobiasz,19,59.81679389323986,78,63.83980498700028,1.0,2.0,1.0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.929223431375238,2,15384.615384615385
M. Perea,19,63.24892703869952,69,63.09881752346183,1.0,3.0,3.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.857142857142858,2,7246.376811594203
Helton Leite,31,70.6844547563805,76,72.18332152366649,1.0,2.0,1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.70584142853462,1,52631.57894736842
22 S. Fujiwara,20,62.05960264900737,69,62.744600286221306,1.0,3.0,3.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.79930795847751,2,10507.246376811594
22 D. Franchi,18,67.14691943127963,75,73.79183933244036,1.0,2.0,1.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.67573696145125,2,9000.0
H. Szulc,17,59.81679389323986,70,61.98166463667187,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.395789591556788,2,6785.714285714285
22 O. Cochrane,16,61.01479046836483,66,59.187275131791026,1.0,2.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.382716049382715,2,2575.757575757576
22 D. Barbona,26,66.84351713859911,74,63.6533869835268,1.0,4.0,4.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.534908398614277,0,62162.16216216216
M. Mathisen,26,62.14942553942687,69,60.63936170212766,1.0,4.0,2.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.589835468362743,0,14492.753623188406
N. Demartini,22,66.84351713859911,78,63.73936170212765,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.875632703251448,0,32051.28205128205
D. Tudi,23,52.237735849311704,63,59.662898201236814,1.0,3.0,2.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.148148148148145,0,5158.730158730159
22 N. Bitton,29,65.45839876659635,72,67.49247191134715,1.0,3.0,3.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.090729783037478,0,27777.777777777777
Afonso Sousa,22,68.82156133820642,80,62.98315200189373,1.0,3.0,3.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.13885585942661,0,52500.0
G. Xhaka,29,61.72667040085065,79,71.10542411563202,3.0,2.0,3.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.959094229364496,0,189873.41772151898
P. Gueye,22,66.44953844859191,75,63.192522032387174,1.0,3.0,3.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.766410140334994,0,30666.666666666668
L. Leahy,29,61.01479046836483,67,62.44315058736183,1.0,2.0,3.0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.04002019946976,0,14925.373134328358
Matchoi Djaló,19,68.82156133820642,82,64.26893213692239,1.0,3.0,3.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.20408163265306,2,35365.85365853659
G. Beridze,25,64.3690633094373,70,61.62375289510696,1.0,3.0,3.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.450918219051392,0,18571.428571428572
19 A. Nsakala,18,66.25481481481482,76,62.201934852180116,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.093170054286073,2,2500.0
22 I. Domínguez,21,62.066326560430504,77,62.289361702127664,1.0,3.0,2.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.985397512168742,2,23376.623376623378
J. Ward,32,61.01479046836483,74,67.97187723356122,1.0,3.0,3.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.48347668628339,1,39189.18918918919
15 M. Al Laham,23,63.52854521742394,70,63.589665228648094,1.0,4.0,3.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.221453287197235,0,7857.142857142857
M. Hurais,25,54.937501417135586,56,59.883888034387915,1.0,3.0,1.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.79035792549306,0,1071.4285714285713
G. Verón,21,66.84351713859911,72,64.33936170212766,1.0,3.0,3.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.22022684310019,2,18055.555555555555
22 A. Terrazas,20,62.316666786185394,69,63.47039785409736,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.877551020408163,2,14492.753623188406
S. Drljača,23,63.3562945368171,70,61.72377621219184,1.0,3.0,1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.95659722222222,0,11785.714285714286
S. Flaherty,20,61.01479046836483,72,65.67980239196696,1.0,3.0,3.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.723183391003463,2,5555.555555555556
N. Al Qumairi,21,54.937501417135586,66,59.88936170212766,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.571047501795427,2,4166.666666666667
E. Palmer-Brown,25,60.60498220641852,77,63.57355858420594,1.0,2.0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.165146272412706,0,33766.23376623377
22 I. Hansen-Aarøen,16,60.14644351564082,82,69.20802010270623,1.0,4.0,3.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.71806608974573,2,9451.219512195123
M. Tvrdoň,27,66.7131350521478,69,65.24521106894271,1.0,3.0,1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.584759273036454,0,14492.753623188406
22 D. Sidibé,28,66.25481481481482,77,70.657849320808,2.0,4.0,3.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.434609346697258,0,123376.62337662338
20 M. Ekici,29,62.149019607919676,72,68.00096102379908,2.0,5.0,3.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.456790123456788,0,41666.666666666664
A. Murphy,17,57.3617886188073,67,60.910282632893015,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.56663223140496,2,1791.044776119403
Borja Mayoral,25,67.33545108005083,79,64.91978475826926,2.0,4.0,3.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.34029706557179,0,82278.48101265823
W. Kanga,24,66.25481481481482,75,68.37060502104337,1.0,4.0,3.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.195263290501387,0,32000.0
22 M. Villarroel,22,62.316666786185394,77,63.3521471349383,1.0,3.0,2.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.93948099205209,0,35064.93506493507
J. González,19,63.01687763726706,71,62.44390168987951,1.0,3.0,3.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.49959688255845,2,7394.366197183099
21 C. Urpín,25,62.46376811594901,67,62.34623554339369,1.0,2.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.434609346697258,0,12313.432835820895
22 J. Andersson,18,59.94615384628343,65,61.37374194114851,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.448015122873343,2,3538.4615384615386
J. Voelkerling Persson,21,59.94615384628343,69,60.63936170212766,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.413111342351716,2,6884.057971014493
A. Blake,31,65.22391063210867,77,62.8996130456575,2.0,2.0,1.0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.351742870076958,1,71428.57142857143
21 J. Mascherano,36,66.84351713859911,79,66.35487363633364,4.0,3.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.111507464658473,1,43037.9746835443
20 R. Goss,25,64.09662648237592,65,69.1328409415945,1.0,3.0,1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.89307408198773,0,0.0
Q. Sullivan,18,60.60498220641852,73,62.8996130456575,1.0,3.0,2.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.296296296296294,2,7876.712328767123
J. Gondorf,34,63.3562945368171,71,62.52992726709332,1.0,4.0,3.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.889462809917354,1,12323.94366197183
J. Kolb,19,63.636842094577204,67,61.65006910797104,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.678806798473808,2,4477.611940298508
G. Benítez,28,62.46376811594901,66,62.91070183628902,1.0,3.0,3.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.22222222222222,0,11742.424242424242
G. Hernández,24,66.84351713859911,72,64.23936170212765,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.62162162162162,0,16666.666666666668
22 D. van den Berg,21,64.91292875989446,71,63.76544281853391,1.0,3.0,3.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.913805697589478,2,10211.267605633802
22 J. Fontaine,32,66.25481481481482,67,62.28314568178733,1.0,3.0,3.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.301094832264035,1,11940.298507462687
21 M. Rojas,23,63.01687763726706,63,60.58936170212766,1.0,2.0,1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.822714681440445,0,3809.5238095238096
S. Renel,20,66.25481481481482,72,61.56539047901999,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.20099137030069,2,18055.555555555555
L. Moore,29,65.22391063210867,68,62.033329326904436,1.0,4.0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.127830533235937,0,14705.882352941177
22 No Yun Sang,19,55.45909092541449,66,59.331805535650496,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.28247738194314,2,1666.6666666666667
22 E. Belhadji,20,66.25481481481482,66,62.76436170212766,1.0,2.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.603780345785182,2,6439.393939393939
T. Ince,30,61.01479046836483,69,62.033329326904436,1.0,2.0,4.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.830703194041156,0,18840.579710144928
Ferro,25,68.82156133820642,78,63.84885038533719,1.0,2.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.380992845590857,0,70512.82051282052
21 A. Terzić,22,59.94615384628343,68,60.51373784908568,1.0,2.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.395413419331717,0,7720.588235294118
B. Calderara,24,66.84351713859911,74,63.950114113014294,1.0,2.0,2.0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.18339100346021,0,25675.675675675677
21 T. Velthuis,18,64.91292875989446,70,66.02516351895116,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.305470559638533,2,6428.571428571428
22 A. Johansson,21,59.94615384628343,62,62.53273903939851,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.395413419331717,2,4032.2580645161293
21 A. Nedyalkov,27,63.914570649945716,69,69.1328409415945,1.0,3.0,3.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.36686914318855,0,0.0
B. Al Rawi,24,65.85479545445995,75,69.1328409415945,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.889462809917354,0,0.0
